1:ItNr	2:Metric	3:StepSize	4:||Gradient||	Time[ms]
1306	-0.000000	129.128927	0.000000	8.8
1307	-0.000486	129.073892	0.000097	9.0
1308	-1.305144	129.018921	0.040912	8.6
1309	-1.104050	128.964011	0.007631	8.4
1310	-1.300839	128.909164	0.037146	9.3
1311	-1.085021	128.854379	0.029391	8.7
1312	-0.031169	128.799656	0.002401	7.1
1313	-1.643522	128.744995	0.005567	8.0
1314	-1.045562	128.690396	0.009051	8.9
1315	-0.996802	128.635858	0.007901	7.9
1316	-0.000000	128.581382	0.000000	7.5
1317	-1.187368	128.526968	0.009314	15.0
1318	-0.815429	128.472615	0.012023	8.2
1319	-0.025516	128.418323	0.000997	8.4
1320	-0.000000	128.364092	0.000000	11.1
1321	-0.000000	128.309922	0.000000	10.7
1322	-1.357679	128.255814	0.032284	14.4
1323	-0.037946	128.201766	0.001409	8.9
1324	-1.196689	128.147778	0.011094	8.1
1325	-1.007707	128.093852	0.008451	8.8
1326	-1.883671	128.039985	0.034177	9.6
1327	-1.756614	127.986180	0.013468	9.7
1328	-0.632124	127.932434	0.008905	9.0
1329	-1.184291	127.878749	0.024229	8.1
1330	-1.506221	127.825123	0.019082	9.1
1331	-0.000112	127.771558	0.000027	7.5
1332	-0.000000	127.718052	0.000000	9.3
1333	-1.800931	127.664606	0.020367	7.6
1334	-0.527034	127.611220	0.007285	8.5
1335	-1.502640	127.557893	0.011521	11.0
1336	-1.637224	127.504625	0.024340	8.4
1337	-1.809495	127.451417	0.016405	10.8
1338	-1.092838	127.398268	0.009191	8.7
1339	-1.735025	127.345178	0.022791	11.5
1340	-0.000000	127.292147	0.000000	9.2
1341	-1.680441	127.239175	0.009791	8.1
1342	-0.254134	127.186261	0.005987	8.8
1343	-0.905376	127.133407	0.031555	7.7
1344	-0.977498	127.080610	0.019942	9.5
1345	-0.000000	127.027872	0.000000	7.5
1346	-0.078311	126.975193	0.002623	8.1
1347	-1.886549	126.922572	0.034933	15.9
1348	-0.090667	126.870008	0.003611	8.6
1349	-0.496283	126.817503	0.008243	9.0
1350	-0.009098	126.765056	0.001166	9.3
1351	-0.000000	126.712667	0.000000	8.1
1352	-0.141008	126.660335	0.005451	8.7
1353	-0.001477	126.608061	0.000182	8.4
1354	-0.000000	126.555844	0.000000	8.8
1355	-0.680548	126.503685	0.010182	8.5
1356	-1.703219	126.451583	0.019003	7.4
1357	-0.732278	126.399538	0.019586	9.3
1358	-0.189985	126.347550	0.002939	7.3
1359	-0.028550	126.295619	0.002892	8.8
1360	-0.991211	126.243745	0.010192	9.1
1361	-0.000000	126.191928	0.000000	12.4
1362	-0.000000	126.140168	0.000000	10.8
1363	-1.971223	126.088464	0.027170	11.7
1364	-0.096447	126.036817	0.001234	7.6
1365	-1.700985	125.985226	0.007030	9.0
1366	-2.015873	125.933691	0.021948	8.7
1367	-1.493502	125.882212	0.019097	9.0
1368	-1.446471	125.830790	0.012093	8.4
1369	-0.090370	125.779423	0.004344	8.9
1370	-0.853841	125.728113	0.009339	12.6
1371	-1.362204	125.676858	0.008429	8.4
1372	-0.000000	125.625659	0.000000	22.1
1373	-0.000000	125.574515	0.000000	8.0
1374	-0.000000	125.523427	0.000000	8.5
1375	-0.000000	125.472394	0.000000	8.6
1376	-0.370301	125.421417	0.005655	9.4
1377	-1.645002	125.370495	0.013265	9.5
1378	-0.655465	125.319628	0.008331	9.0
1379	-1.511701	125.268815	0.020511	10.4
1380	-0.194595	125.218058	0.006181	9.1
1381	-0.853042	125.167356	0.011860	7.9
1382	-1.157704	125.116708	0.023941	10.2
1383	-0.627687	125.066115	0.008217	10.5
1384	-0.000000	125.015576	0.000000	8.5
1385	-0.628365	124.965092	0.006186	9.9
1386	-1.815166	124.914662	0.015835	6.9
1387	-0.008941	124.864287	0.001324	10.0
1388	-0.025132	124.813965	0.001557	8.4
1389	-0.000000	124.763698	0.000000	8.5
1390	-0.000000	124.713485	0.000000	10.1
1391	-0.067387	124.663325	0.005502	8.6
1392	-1.708369	124.613219	0.015130	9.4
1393	-0.121285	124.563167	0.003688	8.2
1394	-1.720306	124.513168	0.031842	8.8
1395	-0.138049	124.463223	0.004462	8.3
1396	-2.086366	124.413332	0.009399	7.5
1397	-1.638711	124.363493	0.023678	9.2
1398	-1.127895	124.313708	0.008940	12.1
1399	-0.886964	124.263976	0.017213	9.2
1400	-0.039769	124.214297	0.001373	8.1
1401	-1.756473	124.164671	0.022746	9.1
1402	-1.829890	124.115097	0.013589	8.7
1403	-0.020499	124.065577	0.001211	7.3
1404	-0.000000	124.016109	0.000000	9.4
1405	-0.181967	123.966693	0.004472	8.8
1406	-0.110496	123.917330	0.003243	9.3
1407	-0.200373	123.868020	0.003634	10.8
1408	-1.767612	123.818762	0.023671	7.9
1409	-0.776466	123.769556	0.010009	8.7
1410	-0.000000	123.720402	0.000000	7.9
1411	-0.000000	123.671300	0.000000	10.2
1412	-0.000000	123.622250	0.000000	12.3
1413	-0.648818	123.573252	0.015598	8.0
1414	-0.755171	123.524305	0.010313	8.7
1415	-1.345600	123.475411	0.027581	11.1
1416	-0.152102	123.426568	0.005325	9.0
1417	-0.140312	123.377776	0.003915	10.2
1418	-1.086680	123.329036	0.012835	9.1
1419	-0.000000	123.280347	0.000000	8.5
1420	-0.013699	123.231709	0.000388	8.4
1421	-0.839531	123.183122	0.009304	20.5
1422	-0.405857	123.134587	0.007623	7.6
1423	-0.213220	123.086102	0.003211	7.6
1424	-0.284164	123.037669	0.005820	9.1
1425	-1.385690	122.989286	0.015036	12.0
1426	-0.990351	122.940954	0.010169	8.5
1427	-0.279330	122.892672	0.005131	10.1
1428	-0.324713	122.844441	0.006082	9.4
1429	-1.796496	122.796261	0.011286	9.0
1430	-0.000000	122.748130	0.000000	8.0
1431	-0.001019	122.700050	0.000192	8.3
1432	-0.184807	122.652021	0.005083	9.5
1433	-1.609493	122.604041	0.025224	7.6
1434	0.000000	122.556111	0.000000	7.8
1435	-1.445302	122.508232	0.012903	7.4
1436	-1.102198	122.460402	0.015633	12.8
1437	-0.000000	122.412622	0.000000	8.5
1438	-0.001928	122.364891	0.000299	11.0
1439	-1.287993	122.317210	0.015515	9.0
1440	-0.000614	122.269579	0.000111	7.9
1441	-0.784525	122.221997	0.010071	8.8
1442	-0.019635	122.174465	0.001037	8.5
1443	-0.000000	122.126981	0.000000	7.5
1444	-1.356503	122.079547	0.021684	10.6
1445	-1.551125	122.032162	0.017718	7.1
1446	-1.449218	121.984826	0.032070	8.9
1447	-0.006049	121.937539	0.000903	8.2
1448	-0.084850	121.890301	0.001506	13.1
1449	-0.642362	121.843112	0.008575	8.2
1450	-0.000399	121.795971	0.000080	7.4
1451	-0.214984	121.748879	0.006806	9.5
1452	-0.000000	121.701835	0.000000	8.9
1453	-0.002502	121.654840	0.000335	11.5
1454	-0.863410	121.607893	0.008233	10.6
1455	-0.940185	121.560994	0.009806	8.8
1456	-1.452810	121.514144	0.027042	8.3
1457	-0.054861	121.467342	0.001578	9.2
1458	-1.904097	121.420588	0.021776	8.8
1459	-0.079966	121.373882	0.002633	8.8
1460	-1.596172	121.327223	0.033741	8.7
1461	-0.000000	121.280613	0.000000	9.0
1462	-1.300376	121.234050	0.010916	8.2
1463	-1.867150	121.187535	0.007579	8.1
1464	-0.000204	121.141067	0.000047	9.4
1465	-1.343783	121.094647	0.023039	13.8
1466	-0.003425	121.048274	0.000552	8.8
1467	-0.000092	121.001949	0.000020	12.9
1468	-1.543458	120.955671	0.012912	7.6
1469	-1.715505	120.909440	0.008460	8.8
1470	-0.005413	120.863256	0.000280	8.9
1471	-0.000000	120.817119	0.000000	7.2
1472	-0.099282	120.771029	0.004895	9.1
1473	-0.186139	120.724986	0.006448	8.1
1474	-0.000001	120.678990	0.000000	8.7
1475	-0.000000	120.633040	0.000000	8.8
1476	-1.160067	120.587137	0.023485	8.9
1477	-1.565372	120.541281	0.006637	8.8
1478	-0.630780	120.495471	0.007615	12.5
1479	-0.718051	120.449707	0.010364	10.0
1480	-0.560230	120.403990	0.007262	8.6
1481	-0.706193	120.358319	0.013225	8.9
1482	-0.000000	120.312694	0.000000	8.6
1483	-1.417527	120.267115	0.011910	8.7
1484	-0.000000	120.221582	0.000000	8.1
1485	-0.074334	120.176096	0.002895	8.2
1486	-1.323393	120.130655	0.010351	7.6
1487	-0.520196	120.085260	0.006013	8.9
1488	-0.111043	120.039910	0.006172	20.6
1489	-1.904157	119.994606	0.013270	7.9
1490	-1.316659	119.949348	0.031622	7.9
1491	-0.045757	119.904135	0.003775	8.5
1492	-0.034316	119.858968	0.001935	8.6
1493	-0.000000	119.813846	0.000000	9.3
1494	-0.706239	119.768769	0.010165	8.6
1495	-1.538060	119.723738	0.011616	7.8
1496	-1.243370	119.678752	0.006036	8.1
1497	-0.029289	119.633810	0.003339	7.9
1498	-0.032062	119.588914	0.001940	8.9
1499	-1.471728	119.544062	0.011332	8.6
1500	-0.618707	119.499256	0.006326	8.3
1501	-0.000000	119.454494	0.000000	12.5
1502	-0.053953	119.409777	0.003631	7.6
1503	-1.472809	119.365104	0.023073	9.2
1504	-0.820608	119.320476	0.007123	7.4
1505	-0.602593	119.275893	0.019662	8.8
1506	-0.000000	119.231353	0.000000	7.2
1507	-0.414307	119.186859	0.005025	9.9
1508	-0.000015	119.142408	0.000004	9.7
1509	-0.000000	119.098002	0.000000	8.6
1510	-0.240764	119.053639	0.004656	8.8
1511	-0.780819	119.009321	0.006286	8.7
1512	-0.726290	118.965047	0.007410	11.3
1513	-1.525824	118.920816	0.025690	9.9
1514	-0.010874	118.876630	0.000925	8.5
1515	-0.092462	118.832487	0.003464	11.9
1516	-0.070359	118.788388	0.001506	10.5
1517	-1.528552	118.744332	0.022261	12.6
1518	-0.273180	118.700320	0.006878	12.5
1519	-0.694382	118.656352	0.013798	9.0
1520	-1.718495	118.612427	0.011301	8.1
1521	-1.424626	118.568545	0.014662	8.6
1522	-0.000078	118.524706	0.000017	9.2
1523	-1.816218	118.480911	0.027235	8.7
1524	-0.583263	118.437159	0.009161	10.1
1525	-1.000364	118.393450	0.011043	8.0
1526	-0.141507	118.349784	0.002890	12.4
1527	-1.159499	118.306160	0.012458	8.8
1528	-0.712098	118.262580	0.008982	8.3
1529	-1.742389	118.219042	0.015868	9.6
1530	-1.000413	118.175548	0.005111	7.5
1531	-1.897364	118.132095	0.013601	7.8
1532	-1.736192	118.088686	0.011059	9.1
1533	-1.933497	118.045319	0.020056	7.1
1534	-1.910041	118.001994	0.023007	8.9
1535	-0.052288	117.958712	0.002374	18.0
1536	-0.323565	117.915472	0.003758	8.9
1537	-0.223001	117.872274	0.002902	7.2
1538	-0.313871	117.829118	0.006062	9.0
1539	-1.458848	117.786005	0.007514	8.7
1540	-2.002186	117.742933	0.021728	9.0
1541	-1.811800	117.699904	0.010905	9.6
1542	-1.533881	117.656916	0.011136	8.8
1543	-0.433194	117.613971	0.005174	8.7
1544	-0.132644	117.571067	0.004172	10.7
1545	-1.017727	117.528205	0.011922	8.5
1546	-1.125596	117.485384	0.012532	11.8
1547	-1.722650	117.442605	0.032382	8.8
1548	-0.000000	117.399867	0.000000	8.2
1549	-0.913416	117.357171	0.011262	12.1
1550	-1.434877	117.314517	0.036201	8.1
1551	-1.348021	117.271903	0.025098	8.6
1552	-0.306854	117.229331	0.004660	14.5
1553	-0.005462	117.186800	0.000641	8.4
1554	-1.222337	117.144311	0.013053	8.7
1555	-0.000646	117.101862	0.000135	10.4
1556	-1.317176	117.059454	0.016416	8.8
1557	-0.057781	117.017087	0.004162	12.7
1558	-0.000000	116.974762	0.000000	8.5
1559	-0.001186	116.932476	0.000161	14.8
1560	-0.942110	116.890232	0.007360	8.8
1561	-1.654022	116.848028	0.023522	8.2
1562	-0.110436	116.805865	0.005499	8.1
1563	-0.020204	116.763743	0.000660	7.2
1564	-0.004400	116.721661	0.000452	6.9
1565	-0.001963	116.679619	0.000236	22.0
1566	-0.087044	116.637618	0.002292	8.2
1567	-1.046372	116.595657	0.020960	9.6
1568	-0.393187	116.553736	0.006916	8.1
1569	-0.000002	116.511855	0.000001	8.7
1570	-0.922953	116.470015	0.009619	8.4
1571	-0.000000	116.428214	0.000000	8.8
1572	-1.897122	116.386454	0.018801	8.3
1573	-0.001923	116.344733	0.000331	8.2
1574	-0.000000	116.303052	0.000000	9.5
1575	-0.027300	116.261412	0.002917	8.4
1576	-0.000000	116.219810	0.000000	8.9
1577	-1.364896	116.178249	0.015969	8.6
1578	-0.217674	116.136727	0.003701	13.3
1579	-0.000054	116.095245	0.000012	9.1
1580	-0.000000	116.053802	0.000000	7.7
1581	-1.392235	116.012398	0.005683	8.8
1582	-1.822342	115.971034	0.041137	7.5
1583	-0.145702	115.929710	0.004335	21.6
1584	-0.852824	115.888424	0.008516	6.9
1585	-1.057247	115.847178	0.015703	8.0
1586	-0.938525	115.805970	0.011776	9.2
1587	-0.000000	115.764802	0.000000	9.5
1588	-0.026669	115.723673	0.001433	8.3
1589	-0.498411	115.682583	0.006814	9.3
1590	-0.457188	115.641532	0.007235	10.5
1591	-0.000000	115.600519	0.000000	8.0
1592	-1.538234	115.559546	0.011011	8.7
1593	-0.000000	115.518610	0.000000	8.6
1594	-0.986446	115.477714	0.018384	7.4
1595	-1.249606	115.436856	0.009227	9.3
1596	-0.159500	115.396037	0.003193	11.0
1597	-0.000000	115.355256	0.000000	10.0
1598	-0.427924	115.314514	0.007019	10.3
1599	-0.708903	115.273810	0.008981	8.0
1600	-0.000000	115.233144	0.000000	9.9
1601	-0.000574	115.192517	0.000110	8.8
1602	-0.848124	115.151927	0.012479	9.3
1603	-0.000000	115.111376	0.000000	9.1
1604	-1.881250	115.070863	0.015696	8.4
1605	-2.068386	115.030388	0.009847	8.8
1606	-0.000000	114.989951	0.000000	8.1
1607	-0.618502	114.949551	0.005361	8.4
1608	-1.748550	114.909190	0.020150	8.8
1609	-1.480932	114.868866	0.012608	8.5
1610	-1.027756	114.828580	0.006753	10.0
1611	-0.976794	114.788332	0.014160	8.3
1612	-0.578388	114.748121	0.006217	10.3
1613	-1.141567	114.707948	0.011636	8.9
1614	-1.860468	114.667812	0.026581	9.2
1615	-0.000000	114.627714	0.000000	9.0
1616	-1.594489	114.587653	0.013058	8.9
1617	-1.161755	114.547629	0.011142	13.1
1618	-0.000003	114.507643	0.000001	9.9
1619	-0.926127	114.467693	0.005782	7.6
1620	-0.000000	114.427781	0.000000	8.5
1621	-0.000013	114.387907	0.000003	9.0
1622	-0.548750	114.348069	0.008114	7.3
1623	-0.373186	114.308268	0.004053	8.4
1624	-0.522432	114.268504	0.004925	7.2
1625	-0.000000	114.228777	0.000000	8.6
1626	-1.374506	114.189086	0.028058	7.8
1627	-0.000009	114.149433	0.000002	9.5
1628	-1.082006	114.109816	0.010552	8.4
1629	-0.046281	114.070235	0.001996	8.9
1630	-1.675424	114.030692	0.005245	8.2
1631	-0.000000	113.991185	0.000000	8.3
1632	-1.071498	113.951714	0.011167	10.3
1633	-1.694007	113.912280	0.020167	8.4
1634	-0.755811	113.872882	0.007748	9.1
1635	-0.037178	113.833521	0.001061	8.9
1636	-0.055642	113.794195	0.002185	8.2
1637	-1.027979	113.754906	0.009925	8.5
1638	-0.143687	113.715653	0.003248	7.8
1639	-1.073229	113.676437	0.025424	9.4
1640	-1.646953	113.637256	0.014733	11.4
1641	-1.447919	113.598111	0.005365	9.0
1642	-0.000000	113.559002	0.000000	9.7
1643	-0.066961	113.519929	0.002338	15.6
1644	-0.042679	113.480892	0.002733	8.0
1645	-0.761007	113.441891	0.021450	8.2
1646	-0.376045	113.402925	0.004690	8.1
1647	-0.000000	113.363995	0.000000	9.1
1648	-0.075102	113.325101	0.001836	7.7
1649	-1.259153	113.286242	0.014819	9.4
1650	-1.669239	113.247419	0.024738	10.5
1651	-0.089834	113.208631	0.003336	9.5
1652	-1.661368	113.169879	0.019564	10.4
1653	-0.002698	113.131162	0.000315	9.0
1654	-1.791524	113.092480	0.013393	8.0
1655	-1.155806	113.053833	0.020129	9.3
1656	-0.495961	113.015222	0.008713	9.6
1657	-1.246295	112.976646	0.024935	11.2
1658	-0.053941	112.938105	0.002462	10.1
1659	-0.082119	112.899599	0.002669	8.9
1660	-1.239939	112.861128	0.009615	9.5
1661	-0.206943	112.822692	0.004582	9.3
1662	-1.046930	112.784291	0.008447	9.7
1663	0.000000	112.745924	0.000000	9.3
1664	-1.699230	112.707593	0.008007	8.0
1665	-0.353668	112.669296	0.002872	8.8
1666	-0.169804	112.631034	0.006871	8.2
1667	-1.137160	112.592806	0.013798	9.0
1668	-1.614223	112.554613	0.011185	11.5
1669	-0.041878	112.516455	0.001733	8.8
1670	-1.382672	112.478331	0.009586	8.3
1671	-0.000005	112.440241	0.000001	8.3
1672	-0.002730	112.402186	0.000352	8.4
1673	-0.000000	112.364165	0.000000	12.4
1674	-0.001974	112.326179	0.000156	7.7
1675	-1.946594	112.288227	0.018269	8.1
1676	-1.776625	112.250309	0.028039	9.3
1677	-0.000000	112.212425	0.000000	8.1
1678	-0.468939	112.174575	0.007398	11.4
1679	-0.110873	112.136759	0.002299	11.8
1680	-1.436748	112.098977	0.008291	9.6
1681	-1.213302	112.061229	0.006486	10.5
1682	-1.666221	112.023515	0.012974	9.5
1683	-0.003529	111.985834	0.000304	8.1
1684	-0.004005	111.948188	0.000427	8.7
1685	-0.463435	111.910575	0.007166	8.9
1686	-0.138588	111.872996	0.003226	10.1
1687	-1.111241	111.835450	0.008019	8.8
1688	-0.779943	111.797939	0.009197	8.7
1689	-1.174246	111.760460	0.007823	14.7
1690	-0.000000	111.723015	0.000000	8.6
1691	-1.633984	111.685604	0.025742	7.9
1692	-0.000001	111.648226	0.000000	9.3
1693	-0.000000	111.610881	0.000000	8.2
1694	-0.043490	111.573570	0.003307	9.3
1695	-0.792136	111.536292	0.010148	8.0
1696	-1.090078	111.499047	0.009008	8.8
1697	-1.264867	111.461835	0.028801	8.3
1698	-0.057096	111.424656	0.001562	9.0
1699	-0.320216	111.387510	0.003699	10.6
1700	-0.000000	111.350398	0.000000	8.3
1701	-0.533199	111.313318	0.006189	8.8
1702	-1.541819	111.276271	0.016333	15.2
1703	-0.000000	111.239257	0.000000	8.4
1704	-0.000000	111.202276	0.000000	8.4
1705	-0.000000	111.165328	0.000000	11.6
1706	-1.903757	111.128412	0.012759	14.0
1707	-1.569592	111.091529	0.017749	13.3
1708	-1.420468	111.054679	0.010748	10.6
1709	-0.218218	111.017861	0.004774	11.1
1710	-1.736184	110.981076	0.016357	13.9
1711	-0.971782	110.944323	0.010338	15.2
1712	-0.001695	110.907603	0.000282	32.5
1713	-0.015099	110.870915	0.000657	18.9
1714	-0.001643	110.834259	0.000256	8.7
1715	-0.164147	110.797636	0.004816	15.2
1716	-0.000000	110.761045	0.000000	8.7
1717	-1.652343	110.724486	0.008159	10.0
1718	-0.696509	110.687959	0.006615	9.5
1719	-1.708830	110.651465	0.008421	13.7
1720	-0.044817	110.615002	0.001713	13.9
1721	-0.737898	110.578572	0.030088	13.3
1722	-1.167832	110.542173	0.010298	14.8
1723	-0.000036	110.505807	0.000009	13.5
1724	-0.737474	110.469472	0.003703	11.2
1725	-0.000000	110.433169	0.000000	13.4
1726	-0.402642	110.396898	0.005682	16.3
1727	-0.702806	110.360659	0.023219	13.5
1728	-0.000000	110.324451	0.000000	11.7
1729	-1.721720	110.288276	0.021373	10.4
1730	-0.007651	110.252131	0.000759	7.9
1731	-0.700088	110.216019	0.020863	10.6
1732	-0.705375	110.179937	0.006510	13.3
1733	-0.747483	110.143888	0.005730	13.8
1734	-0.130180	110.107869	0.002842	14.1
1735	-0.044207	110.071882	0.002647	16.4
1736	-0.540890	110.035927	0.007114	12.4
1737	-0.194064	110.000003	0.002795	10.1
1738	-0.027342	109.964110	0.002069	16.9
1739	-1.870134	109.928248	0.035571	10.6
1740	-1.408082	109.892417	0.011967	9.4
1741	-0.000000	109.856618	0.000000	14.5
1742	-0.757379	109.820850	0.008122	8.2
1743	-0.616087	109.785112	0.006492	8.0
1744	-1.377775	109.749406	0.010690	9.0
1745	-0.112571	109.713730	0.003033	12.4
1746	-0.583583	109.678086	0.004402	12.3
1747	-0.157463	109.642472	0.003292	7.7
1748	-0.216223	109.606890	0.005435	7.4
1749	-0.265489	109.571337	0.003315	9.2
1750	-1.606109	109.535816	0.007889	8.1
1751	-0.000000	109.500326	0.000000	8.2
1752	-1.629984	109.464866	0.010060	8.2
1753	-0.000000	109.429436	0.000000	8.8
1754	-0.000066	109.394038	0.000016	9.8
1755	-0.121871	109.358669	0.002208	7.9
1756	-0.000101	109.323331	0.000022	9.5
1757	-1.625111	109.288024	0.018309	8.1
1758	-0.075868	109.252747	0.002364	8.2
1759	-0.000003	109.217501	0.000001	9.4
1760	-1.617849	109.182284	0.020851	7.4
1761	-1.156462	109.147098	0.009222	9.4
1762	-1.856341	109.111942	0.028497	8.3
1763	-0.000000	109.076817	0.000000	9.4
1764	-1.496148	109.041721	0.022233	7.1
1765	-1.251690	109.006656	0.010125	8.8
1766	-0.687113	108.971620	0.007320	9.0
1767	-0.921244	108.936615	0.032307	8.3
1768	-1.723271	108.901640	0.019592	9.3
1769	-1.200074	108.866694	0.006919	8.9
1770	-0.667344	108.831779	0.005599	7.7
1771	-0.107363	108.796893	0.003642	9.8
1772	-0.894806	108.762037	0.010490	8.3
1773	-0.065456	108.727211	0.001828	9.1
1774	-0.000000	108.692415	0.000000	8.4
1775	-0.000000	108.657648	0.000000	8.2
1776	-0.000000	108.622911	0.000000	9.5
1777	-1.657859	108.588203	0.010761	10.5
1778	-1.834436	108.553525	0.014531	8.1
1779	-0.097331	108.518877	0.002420	8.1
1780	-0.000066	108.484258	0.000014	8.5
1781	-0.320340	108.449668	0.004495	9.5
1782	-0.770577	108.415108	0.007039	8.9
1783	-1.722196	108.380578	0.009014	9.3
1784	-1.567384	108.346076	0.012999	14.9
1785	-0.070220	108.311604	0.001634	8.5
1786	-1.339636	108.277161	0.009586	7.9
1787	-0.312170	108.242747	0.005330	8.5
1788	-0.364462	108.208363	0.005774	7.9
1789	-1.059667	108.174007	0.039675	8.9
1790	-0.097122	108.139681	0.001848	11.6
1791	-0.118843	108.105383	0.003797	8.9
1792	-0.747450	108.071115	0.012361	9.4
1793	-0.233109	108.036875	0.004999	8.0
1794	-0.000000	108.002665	0.000000	10.9
1795	-1.271646	107.968483	0.024067	8.6
1796	-0.000000	107.934330	0.000000	22.6
1797	-0.000005	107.900206	0.000002	7.8
1798	-0.182161	107.866111	0.003392	7.6
1799	-0.104359	107.832044	0.002668	10.1
1800	-0.802668	107.798007	0.008149	8.6
1801	-0.660536	107.763997	0.009333	10.2
1802	-0.661813	107.730017	0.010948	10.6
1803	-0.000000	107.696065	0.000000	13.8
1804	-0.010413	107.662141	0.000967	7.9
1805	-0.887105	107.628246	0.008440	9.6
1806	-1.629227	107.594379	0.026701	8.5
1807	-1.560867	107.560541	0.021040	9.0
1808	-1.999863	107.526731	0.030762	8.3
1809	-1.200633	107.492949	0.007183	8.9
1810	-0.000059	107.459196	0.000013	12.9
1811	-0.000000	107.425471	0.000000	13.7
1812	-0.009821	107.391774	0.000601	16.6
1813	-1.508199	107.358106	0.032758	9.1
1814	-1.281700	107.324465	0.013456	8.3
1815	-0.273081	107.290853	0.004667	8.8
1816	-0.000488	107.257268	0.000095	9.3
1817	-0.000000	107.223712	0.000000	10.5
1818	-0.522863	107.190184	0.007673	9.0
1819	-0.000137	107.156683	0.000030	15.1
1820	-0.277839	107.123211	0.005572	9.1
1821	-0.351061	107.089766	0.005730	7.9
1822	-1.531900	107.056349	0.019914	18.1
1823	-1.353462	107.022960	0.014923	7.7
1824	-0.348727	106.989599	0.005607	9.1
1825	-1.300495	106.956265	0.011682	7.1
1826	-1.586269	106.922960	0.013401	9.3
1827	-0.010238	106.889681	0.001062	7.3
1828	-0.023976	106.856431	0.001488	8.6
1829	-0.480449	106.823208	0.005134	8.5
1830	-1.490638	106.790012	0.009782	10.5
1831	-0.439153	106.756844	0.004312	8.5
1832	-1.699481	106.723703	0.011065	8.9
1833	-0.385196	106.690590	0.005870	8.6
1834	-0.000000	106.657505	0.000000	7.8
1835	-0.994592	106.624446	0.036614	8.0
1836	-1.823129	106.591415	0.023574	9.2
1837	-1.813124	106.558411	0.020001	8.1
1838	-0.001021	106.525435	0.000146	9.1
1839	-1.420793	106.492485	0.025369	12.6
1840	-1.195023	106.459563	0.005377	18.0
1841	-0.000046	106.426668	0.000012	8.2
1842	-0.543924	106.393800	0.021109	9.0
1843	-1.361977	106.360959	0.013931	7.9
1844	-0.669005	106.328145	0.009184	9.7
1845	-0.000000	106.295358	0.000000	10.3
1846	-1.414511	106.262598	0.022444	8.8
1847	-0.045536	106.229865	0.001448	9.1
1848	-0.708453	106.197158	0.022752	8.9
1849	-1.633583	106.164479	0.025748	7.8
1850	-0.062111	106.131826	0.002106	8.4
1851	-0.280507	106.099201	0.006699	8.8
1852	-1.561526	106.066602	0.016237	10.8
1853	-1.160055	106.034029	0.006390	12.0
1854	-0.803491	106.001483	0.007817	7.2
1855	-0.002140	105.968964	0.000350	12.7
1856	-0.000004	105.936472	0.000001	9.1
1857	-1.651473	105.904006	0.016392	9.2
1858	-1.955057	105.871566	0.012411	9.7
1859	-0.872179	105.839153	0.013337	8.6
1860	-0.058383	105.806767	0.003603	8.7
1861	-1.251806	105.774407	0.025990	8.4
1862	-1.375664	105.742073	0.011284	8.2
1863	-0.000489	105.709766	0.000100	9.9
1864	-0.383498	105.677485	0.005933	8.4
1865	-0.124098	105.645230	0.002602	9.4
1866	-0.323879	105.613001	0.005268	10.1
1867	-0.000000	105.580799	0.000000	13.2
1868	-0.849900	105.548623	0.008486	15.1
1869	-0.000000	105.516473	0.000000	8.6
1870	-1.691978	105.484349	0.048040	10.5
1871	-1.333644	105.452251	0.009043	9.0
1872	-0.247950	105.420179	0.004808	8.6
1873	-0.900648	105.388133	0.008315	8.4
1874	-1.655658	105.356113	0.016300	8.7
1875	-0.656363	105.324119	0.026703	8.3
1876	-0.744856	105.292151	0.006462	8.1
1877	-0.855163	105.260209	0.008359	16.0
1878	-0.002020	105.228293	0.000350	9.5
1879	-1.309829	105.196402	0.014159	7.6
1880	-0.000000	105.164537	0.000000	9.2
1881	-0.972846	105.132698	0.007106	9.7
1882	-1.514697	105.100885	0.020007	11.2
1883	-1.388194	105.069097	0.021452	9.4
1884	-0.362051	105.037335	0.005339	13.2
1885	-0.000009	105.005598	0.000002	12.1
1886	-0.068910	104.973887	0.003025	19.9
1887	-1.473463	104.942202	0.010029	7.6
1888	-0.000000	104.910542	0.000000	11.7
1889	-1.784802	104.878907	0.014676	9.1
1890	-1.685873	104.847298	0.009000	7.9
1891	-0.058057	104.815715	0.002691	9.7
1892	-0.069863	104.784156	0.001864	8.5
1893	-0.745258	104.752623	0.006460	9.6
1894	-0.688256	104.721116	0.007215	9.7
1895	-1.187211	104.689633	0.009006	6.9
1896	-0.003127	104.658176	0.000498	9.1
1897	-0.104916	104.626744	0.002385	8.8
1898	-0.007834	104.595337	0.000773	8.6
1899	-0.366310	104.563955	0.005687	9.1
1900	-0.417644	104.532599	0.005308	9.7
1901	-1.221452	104.501267	0.012078	9.2
1902	-0.974176	104.469960	0.008070	8.9
1903	-0.001157	104.438679	0.000219	9.0
1904	-1.380849	104.407422	0.017010	9.4
1905	-0.038362	104.376191	0.001638	22.4
1906	-0.225491	104.344984	0.004823	7.6
1907	-0.020423	104.313802	0.000952	8.5
1908	-0.850438	104.282645	0.025901	8.7
1909	-1.922291	104.251513	0.018681	9.4
1910	-0.915279	104.220405	0.025593	10.6
1911	-1.579682	104.189323	0.021734	8.3
1912	-0.831523	104.158265	0.010204	8.5
